name,rot_config,dir_J_tot_init,dir_gamma,dir_v_inf,dir_b_inf,dir_omega,N_tot,M_tot,gamma,R_crit,R_grav,v_esc,tau,v_inf,b_inf,v_imp,b_imp,theta_imp,J_tot_init,M_targ,M_proj,Fe_targ,Fe_proj,R_NR_targ,R_NR_proj,omega_targ,omega_proj,P_rot_targ,P_rot_proj,J_rot_targ,J_rot_proj,theta_targ,theta_proj,J_tot_init_sign,M_LR,M_SLR,N_bound,M_bound,J_bound,Fe_bound,N_p,M_p,R_p,J_p,omega_sb,P_rot_sb,omega,P_rot,Fe_p,F_proj_p,N_disk,M_disk,J_disk,HSSL,Fe_disk,F_proj_disk,canup_M_p,canup_M_disk,canup_M_ej,N_ej,M_ej,J_ej,Fe_ej,F_proj_ej,N_groups,N_frag,planet_disk_mixing_delta,accretion_efficiency,fate_LR,fate_SLR,graze_and_merge_threshold,hit_and_run_threshold,E_pot,E_kin,E_tot,SLR_a,SLR_e,SLR_peri,bound,bound_flag,bound_epsilon,bound_trajectory_angle,collision_type,time,pmassmean,pmassmin,pmassmax,incomplete_merger_flag
UN_J3000_G0025_V20000_B06029_OMEGA1010,UN,3.0,0.025,2.0,0.6029,1.01,105338,1.0454759158612887,0.025298796666137328,1.2943530791429692,1.4432036091732352,10.053345345559032,0.20409492381811958,2.002491973821743,0.6039018004411457,2.2327784362158236,0.5416159923191772,37.149857611138316,1.0834200370682063e+35,1.019679257657143,0.025796658204145912,0.33000650411750476,0.3303348242358114,0.9900295285320241,0.30432355061094507,0.0006859951482926121,3.8736835127139726e-18,2.544229731563432,0,9.154456200835228e+34,1551.0310330954053,0.0026551571128866267,0.8127170849121654,1.0,6.050094084415092e+24,1.4936981897205338e+22,102230,1.012629385344134,9.28939257310331e+34,0.3384754773824637,100796,0.9976189789254594,1.49,8.470441568535473e+34,nan,nan,0.0006435173098915587,2.7121714135217916,0.34157811283114753,0.012857425996149717,1434,1.2203582454206887,8.189649101596152e+33,1.0,0.13226866845535035,0.24561579023035582,0.9934729382195188,0.01915644712461507,0.03287629022140019,3108,0.03287629022140019,1.458998565200449e+34,0.06940954104370314,0.28238549487011255,2,2,0.2327583642342061,-0.25837898561971756,disruption,super-catastrophic disruption,0.005,0.1,-3.951967723923911e+27,3.3879002623255946e+28,2.9927034899332034e+28,nan,nan,nan,False,False,0.1,179.03948788093052,disruption,100.55000000000291,5.927556053477835e+19,5.880598699929502e+19,7.81616895727179e+19,False
UN_J3000_G0025_V21000_B05795_OMEGA1010,UN,3.0,0.025,2.1,0.5795,1.01,105338,1.0454759158612887,0.025298796666137328,1.2943530791429692,1.4300182593867465,10.053345345559032,0.1961682974240411,2.102617079892573,0.5804516360085741,2.322998929114228,0.5253844539603751,35.482314581717496,1.0834212324834837e+35,1.019679257657143,0.025796658204145912,0.33000650411750476,0.3303348242358114,0.9900295285320241,0.30432355061094507,0.0006859951482926121,5.8105140266377406e-18,2.544229731563432,0,9.154456200835228e+34,1522.3820898641256,0.0026551571128866267,2.0515791471480243,1.0,6.049016909861924e+24,9.217247461057974e+21,102209,1.0127737945780333,9.305558612316148e+34,0.33940739747721355,100549,0.99549670070513,1.5,8.3482086929812e+34,nan,nan,0.0006392311434657611,2.7303570388194234,0.34325170755425255,0.014185191452583484,1660,1.4046417782848326,9.573682825608838e+33,1.0,0.11790035315988268,0.22319437218684973,0.9911159038078888,0.021648044149636364,0.03274172760800889,3129,0.032731880987500656,1.0639874926193895e+34,0.03938743945065154,0.23890869897291855,2,2,0.20900918073426625,-0.265370575264709,disruption,super-catastrophic disruption,0.005,0.1,-2.1171476287214996e+27,2.957350641837561e+28,2.745635878965411e+28,nan,nan,nan,False,False,0.1,179.20568921167794,disruption,100.5200000000029,5.927556053477835e+19,5.880598699929502e+19,7.81616895727179e+19,False
UN_J3000_G0025_V22000_B05577_OMEGA1010,UN,3.0,0.025,2.2,0.5577,1.01,105338,1.0454759158612887,0.025298796666137328,1.2943530791429692,1.418490513012329,10.053345345559032,0.18877321838664093,2.2027427366909693,0.5585740790504462,2.4140010364651254,0.5096911629060077,33.957243060112425,1.0834224609170809e+35,1.019679257657143,0.025796658204145912,0.33000650411750476,0.3303348242358114,0.9900295285320241,0.30432355061094507,0.0006859951482926121,0.0,2.544229731563432,0,9.154456200835228e+34,0.0,0.0026551571128866267,90.0,1.0,6.04678012336319e+24,0,102156,1.0124356023443468,9.331264765733773e+34,0.33980091825094993,100219,0.9923614513571748,1.5,8.184030669191997e+34,nan,nan,0.0006339642158835211,2.753040642147223,0.3445050602898492,0.014702228737345273,1937,1.6320447957050443,1.14726077239168e+34,1.0,0.1072526414099751,0.20635089411707097,0.9882564314519948,0.02416932427184367,0.0330799198416955,3182,0.03307007322118726,1.606359323357427e+34,0.030408021115193862,0.21364175433412627,1,1,0.1916486653797257,-0.2798888288537917,disruption,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,disruption,100.50000000000288,5.927556053477835e+19,5.880598699929502e+19,7.81616895727179e+19,False
UN_J3000_G0025_V23000_B05373_OMEGA1010,UN,3.0,0.025,2.3,0.5373,1.01,105338,1.0454759158612887,0.025298796666137328,1.2943530791429692,1.4083563817673532,10.053345345559032,0.18186489974069825,2.3028685037289156,0.5381365200865786,2.5056992607806174,0.49457557106338074,32.55687357289569,1.0834236890083194e+35,1.019679257657143,0.025796658204145912,0.33000650411750476,0.3303348242358114,0.9900295285320241,0.30432355061094507,0.0006859951482926121,5.8105243608678144e-18,2.544229731563432,0,9.154456200835228e+34,2340.134718344224,0.0026551571128866267,1.334496816483328,1.0,6.03820089435791e+24,0,101927,1.0101646011859133,9.26042627567673e+34,0.34034787864893934,99923,0.9893539998794336,1.51,8.055594436897266e+34,nan,nan,0.0006297038598526,2.7716667520552805,0.345044083238488,0.014344539979267656,2004,1.6919188054048548,1.2048848205446874e+34,1.0,0.11708624740162701,0.2145642596792925,0.9850828115532374,0.025081789632675926,0.035341074379620696,3411,0.035341074379620696,1.850841762193529e+34,0.03465553192639537,0.20204120472767592,2,1,0.20021971970002483,-0.3355738137050366,disruption,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,disruption,100.48000000000289,5.927556053477835e+19,5.880598699929502e+19,7.81616895727179e+19,False
UN_J3000_G0025_V24000_B05182_OMEGA1010,UN,3.0,0.025,2.4,0.5182,1.01,105338,1.0454759158612887,0.025298796666137328,1.2943530791429692,1.3994020401710403,10.053345345559032,0.17540238351606985,2.402993522994575,0.5190176107740464,2.59801911300971,0.48005649795444433,31.26637781445,1.0834248568989272e+35,1.019679257657143,0.025796658204145912,0.33000650411750476,0.3303348242358114,0.9900295285320241,0.30432355061094507,0.0006859951482926121,7.747352659928061e-18,2.544229731563432,0,9.154456200835228e+34,3952.9323890823443,0.0026551571128866267,0.6377711814197828,1.0,6.031639948195871e+24,0,101854,1.0095912865171062,9.244215848377057e+34,0.34098809334089847,99588,0.9861432348110588,1.51,7.872257244623867e+34,nan,nan,0.0006231737023287655,2.8007106934585506,0.3467950291652051,0.014779880759252201,2266,1.906345667158316,1.3719592601607544e+34,1.0,0.0967686353701094,0.2000268379076265,0.9815459848778226,0.02804530163928347,0.03591438904842796,3484,0.03591438904842796,9.184711233505507e+33,0.021538302858434052,0.18187900796640918,1,1,0.18524695714837427,-0.37815878112089074,disruption,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,disruption,100.46000000000286,5.927556053477835e+19,5.880598699929502e+19,7.81616895727179e+19,False
UN_J3000_G0025_V25000_B05003_OMEGA1010,UN,3.0,0.025,2.5,0.5003,1.01,105338,1.0454759158612887,0.025298796666137328,1.2943530791429692,1.3914526704375125,10.053345345559032,0.1693482129695311,2.5031192308187875,0.5011068656033874,2.6908978657141036,0.4661381793672401,30.07325669724162,1.08342606584076e+35,1.019679257657143,0.025796658204145912,0.33000650411750476,0.3303348242358114,0.9900295285320241,0.30432355061094507,0.0006859951482926121,3.8736831119016615e-18,2.544229731563432,0,9.154456200835228e+34,1445.7611455697177,0.0026551571128866267,0.8718976880303092,1.0,6.019977862499453e+24,0,101684,1.0079672631251269,9.21736855494525e+34,0.3416653922602161,99246,0.9827485908362974,1.52,7.712687532684648e+34,nan,nan,0.0006164681792623965,2.8311749263078165,0.34807165186073635,0.014723202690860793,2438,2.0502985600674397,1.5047192214293993e+34,1.0,0.09201931562154075,0.19840697115662836,0.9780072324968331,0.029960030628293926,0.03753841244040708,3654,0.03753841244040708,1.6738431739570221e+34,0.017172076503605246,0.16848409450813037,1,1,0.18368376846576756,-0.4538535859733173,disruption,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,disruption,100.44000000000285,5.927556053477835e+19,5.880598699929502e+19,7.81616895727179e+19,False
UN_J3000_G0025_V26000_B04835_OMEGA1010,UN,3.0,0.025,2.6,0.4835,1.01,105338,1.0454759158612887,0.025298796666137328,1.2943530791429692,1.3843646342347147,10.053345345559032,0.16366852457491102,2.603244324021278,0.4843038388615687,2.784278443431777,0.4528143449848846,28.966871890788372,1.0834272275016572e+35,1.019679257657143,0.025796658204145912,0.33000650411750476,0.3303348242358114,0.9900295285320241,0.30432355061094507,0.0006859951482926121,5.810514050663785e-18,2.544229731563432,0,9.154456200835228e+34,3159.2513726121197,0.0026551571128866267,0.9884540718331264,1.0,6.013257209725144e+24,0,101497,1.0062103257948332,9.15964673240175e+34,0.34246697485019245,98909,0.9793906865441635,1.53,7.537670817257437e+34,nan,nan,0.0006091309163313019,2.8652777345569134,0.3490939119863874,0.014602556105612492,2588,2.1804584756641963,1.6219767726774016e+34,1.0,0.10046668353975176,0.2058714899088139,0.9746578595638731,0.031542619610451704,0.039305196391209246,3841,0.03929534977070101,6.380294426839006e+33,0.011154920262275074,0.15203798937248364,1,1,0.19126893380320142,-0.4974751570605971,disruption,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,disruption,100.42000000000286,5.927556053477835e+19,5.880598699929502e+19,7.81616895727179e+19,False
UN_J3000_G0025_V26000_B11188_OMEGA0900,UN,3.0,0.025,2.6,1.1188,0.9,105338,1.0454759158612887,0.025298796666137328,1.2943530791429692,1.3843630067080221,10.053345345559032,0.16366718759266832,2.6032686502151714,1.120327421217238,2.7843011879469866,1.0474848289605274,90.0,1.0839217133088909e+35,1.019679257657143,0.025796658204145912,0.33000650411750476,0.3303348242358114,0.9900295285320241,0.30432355061094507,0.0005992077236713347,5.8105144180664796e-18,2.9127282293704915,0,6.953309924367082e+34,1845.9297157868714,0.001139075797562812,1.6918703864404059,1.0,6.089901808053786e+24,1.518786602506588e+23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,2,nan,-2.7877235666184587e-14,disruption,disruption,0.005,0.1,-3.7051123351594377e+27,5.18240848341092e+31,5.182037972177404e+31,nan,nan,nan,False,False,0.1,179.96406676179384,disruptive hit-and-run,100.45000000000287,5.927556053477835e+19,5.880598699929502e+19,7.81616895727179e+19,False
UN_J3000_G0025_V27000_B04678_OMEGA1010,UN,3.0,0.025,2.7,0.4678,1.01,105338,1.0454759158612887,0.025298796666137328,1.2943530791429692,1.3780187229248568,10.053345345559032,0.15833245903979548,2.7033701772579164,0.46851751722383633,2.8781132283663506,0.44007173557406015,27.93810832976433,1.0834284366662618e+35,1.019679257657143,0.025796658204145912,0.33000650411750476,0.3303348242358114,0.9900295285320241,0.30432355061094507,0.0006859951482926121,5.810514952200394e-18,2.544229731563432,0,9.154456200835228e+34,2909.3230157815497,0.0026551571128866267,1.0733777677569794,1.0,5.999154223501598e+24,0,101296,1.0042518884649183,9.118562140741699e+34,0.3432632119447346,98426,0.9747168054920855,1.54,7.307467356727651e+34,nan,nan,0.0005991593811471407,2.912963239685492,0.35113820465061757,0.015029496541103388,2870,2.4012262579538852,1.811114938660495e+34,1.0,0.08337270340571355,0.1782003939135354,0.9698115951124038,0.0344402933525145,0.041253787100615724,4042,0.041253787100615724,2.0497695794307044e+34,0.0075002567537769,0.14264693373906956,1,1,0.163170897372432,-0.5890130532669112,disruption,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,disruption,100.41000000000285,5.927556053477835e+19,5.880598699929502e+19,7.81616895727179e+19,False
UN_J3000_G0025_V27000_B10824_OMEGA0900,UN,3.0,0.025,2.7,1.0824,0.9,105338,1.0454759158612887,0.025298796666137328,1.2943530791429692,1.378017260707552,10.053345345559032,0.1583312001414575,2.703394540448288,1.083801919093568,2.87813611237125,1.018000565856142,90.0,1.0839217721348953e+35,1.019679257657143,0.025796658204145912,0.33000650411750476,0.3303348242358114,0.9900295285320241,0.30432355061094507,0.0005992077236713347,5.8105242302813024e-18,2.9127282293704915,0,6.953309924367082e+34,3144.2848606887146,0.001139075797562812,0.9931594940941748,1.0,6.089313748183793e+24,1.4476594649954148e+23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,2,nan,-0.0038169053340663035,disruption,disruption,0.005,0.1,-3.4037148169423004e+27,5.316620355008931e+31,5.316279983527237e+31,nan,nan,nan,False,False,0.1,179.9686331724016,disruptive hit-and-run,100.43000000000285,5.927556053477835e+19,5.880598699929502e+19,7.81616895727179e+19,False
UN_J3000_G0025_V28000_B04530_OMEGA1010,UN,3.0,0.025,2.8,0.453,1.01,105338,1.0454759158612887,0.025298796666137328,1.2943530791429692,1.3723156826209737,10.053345345559032,0.15331220619558864,2.80349530983141,0.4536653499053906,2.972357884282543,0.42789217523844125,26.979093327098294,1.0834295946936984e+35,1.019679257657143,0.025796658204145912,0.33000650411750476,0.3303348242358114,0.9900295285320241,0.30432355061094507,0.0006859951482926121,5.8105144219365665e-18,2.544229731563432,0,9.154456200835228e+34,612.0562806025276,0.0026551571128866267,5.108617198500485,1.0,5.986453364756473e+24,0,101095,1.0023275390701045,9.065077616615511e+34,0.34415375801462106,98025,0.9707036068952187,1.55,7.10195457622951e+34,nan,nan,0.0005886303698037225,2.9650683035200944,0.3528024236105711,0.01483224456127176,3070,2.5710513963321815,1.9631249713356285e+34,1.0,0.07868105075001267,0.18172988252871689,0.9653112907102482,0.036976861877823355,0.043217522977462446,4243,0.043178136495429495,1.0499016873662868e+34,0.0017914969266507117,0.13091499998234896,1,1,0.1668976379674451,-0.67145019608998,disruption,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,disruption,100.39000000000286,5.927556053477835e+19,5.880598699929502e+19,7.81616895727179e+19,False
UN_J3000_G0025_V28000_B10481_OMEGA0900,UN,3.0,0.025,2.8,1.0481,0.9,105338,1.0454759158612887,0.025298796666137328,1.2943530791429692,1.3723143642154143,10.053345345559032,0.15331101926819024,2.8035197077590928,1.0494378744440294,2.9723808961510145,0.9898192277047833,90.0,1.0839217282460484e+35,1.019679257657143,0.025796658204145912,0.33000650411750476,0.3303348242358114,0.9900295285320241,0.30432355061094507,0.0005992077236713347,5.810512904889692e-18,2.9127282293704915,0,6.953309924367082e+34,3249.550806848396,0.001139075797562812,0.9609840185795547,1.0,6.088214312374823e+24,1.326508846157702e+23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,2,nan,-0.01095298554940613,disruption,disruption,0.005,0.1,-3.008264316561602e+27,5.235236843647313e+31,5.234936017215658e+31,nan,nan,nan,False,False,0.1,179.96964503389168,disruptive hit-and-run,100.41000000000285,5.927556053477835e+19,5.880598699929502e+19,7.81616895727179e+19,False
UN_J3000_G0025_V29000_B04390_OMEGA1010,UN,3.0,0.025,2.9,0.439,1.01,105338,1.0454759158612887,0.025298796666137328,1.2943530791429692,1.3671720637178562,10.053345345559032,0.14858243676497765,2.9036210851091724,0.4396726403066755,3.066975846970505,0.41625458192020814,26.08299616972093,1.0834307866761408e+35,1.019679257657143,0.025796658204145912,0.33000650411750476,0.3303348242358114,0.9900295285320241,0.30432355061094507,0.0006859951482926121,5.810524680137107e-18,2.544229731563432,0,9.154456200835228e+34,851.1216955435926,0.0026551571128866267,3.6713408481834846,1.0,5.974929841047924e+24,0,100886,1.0002902132110094,8.99669987633572e+34,0.3447773768840644,97325,0.9637284296457129,1.58,6.722097687964155e+34,nan,nan,0.0005665515781992134,3.0806184629153552,0.35479404789795893,0.014567864342415797,3561,2.9725027288858854,2.274607635602432e+34,1.0,0.08074893830261146,0.16916459467406375,0.9567318892226597,0.0435515229971381,0.04522226334573623,4452,0.04521546235452477,1.426634348784383e+34,0.00342155071747601,0.1232535928675195,1,1,0.15459673033164795,-0.7462456401501214,disruption,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,disruption,100.38000000000284,5.927556053477835e+19,5.880598699929502e+19,7.81616895727179e+19,False
UN_J3000_G0025_V29000_B10157_OMEGA0900,UN,3.0,0.025,2.9,1.0157,0.9,105338,1.0454759158612887,0.025298796666137328,1.2943530791429692,1.3671708709870738,10.053345345559032,0.1485813162458736,2.9036455157942105,1.0170624277912579,3.066998976426583,0.9628919932603542,90.0,1.0839217700161224e+35,1.019679257657143,0.025796658204145912,0.33000650411750476,0.3303348242358114,0.9900295285320241,0.30432355061094507,0.0005992077236713347,5.810514212484903e-18,2.9127282293704915,0,6.953309924367082e+34,5075.4176198245,0.001139075797562812,0.6152557739302604,1.0,6.08586207289485e+24,1.0724833550463687e+23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,2,nan,-0.026220606885559834,disruption,disruption,0.005,0.1,-2.3508652585283252e+27,4.527343305305712e+31,4.527108218779859e+31,nan,nan,nan,False,False,0.1,179.97360806925593,disruptive hit-and-run,100.40000000000285,5.927556053477835e+19,5.880598699929502e+19,7.81616895727179e+19,False
